"filename", "language", "Markdown", "Python", "Swift", "JSON", "pip requirements", "XML", "YAML", "Kotlinscript", "C++", "Dart", "Properties", "CMake", "Kotlin", "HTML", "Go", "Go Module File", "Shell Script", "Go Checksum File", "comment", "blank", "total"
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/reading_progress.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/volumes.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/go-server/README.md", "Markdown", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 346
"/home/whx/文档/code/github/lightNovel/server/go-server/api/v1/health.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 27, 12, 88
"/home/whx/文档/code/github/lightNovel/server/go-server/api/v1/novel_handler.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 306, 92, 817
"/home/whx/文档/code/github/lightNovel/server/go-server/api/v1/websocket_handler.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 26, 25, 183
"/home/whx/文档/code/github/lightNovel/server/go-server/config/config.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 2, 18, 147
"/home/whx/文档/code/github/lightNovel/server/go-server/config/config.yaml", "YAML", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/home/whx/文档/code/github/lightNovel/server/go-server/docs/docs.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2131, 0, 0, 0, 2, 5, 2138
"/home/whx/文档/code/github/lightNovel/server/go-server/docs/swagger.json", "JSON", 0, 0, 0, 2112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2112
"/home/whx/文档/code/github/lightNovel/server/go-server/docs/swagger.yaml", "YAML", 0, 0, 0, 0, 0, 0, 1347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1348
"/home/whx/文档/code/github/lightNovel/server/go-server/go.mod", "Go Module File", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 1, 5, 81
"/home/whx/文档/code/github/lightNovel/server/go-server/go.sum", "Go Checksum File", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 1, 239
"/home/whx/文档/code/github/lightNovel/server/go-server/internal/models/novel.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 12, 15, 154
"/home/whx/文档/code/github/lightNovel/server/go-server/internal/service/novel_service.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 146, 224, 1393
"/home/whx/文档/code/github/lightNovel/server/go-server/main.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 30, 26, 166
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/cache/cache.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 34, 47, 280
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/cache/redis.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 8, 12, 90
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/concurrency/worker_pool.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 17, 21, 149
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/database/mongodb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 11, 22, 258
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/errors/errors.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 12, 14, 97
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/middleware/device.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 7, 10, 50
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/middleware/logger.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 8, 40
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/middleware/security.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 25, 34, 236
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/middleware/validator.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 2, 8, 48
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/response/response.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 12, 15, 122
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/utils/query.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 6, 23
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/websocket/client.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 13, 21, 138
"/home/whx/文档/code/github/lightNovel/server/go-server/pkg/websocket/hub.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 12, 15, 105
"/home/whx/文档/code/github/lightNovel/server/go-server/test/api_test.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 31, 12, 72
"/home/whx/文档/code/github/lightNovel/server/go-server/test/project_structure.md", "Markdown", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 391
"/home/whx/文档/code/github/lightNovel/server/scripts/.env", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/whx/文档/code/github/lightNovel/server/scripts/README.md", "Markdown", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 83
"/home/whx/文档/code/github/lightNovel/server/scripts/main.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 61
"/home/whx/文档/code/github/lightNovel/server/scripts/novel_processor/config.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 22
"/home/whx/文档/code/github/lightNovel/server/scripts/novel_processor/db_uploader.py", "Python", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 150
"/home/whx/文档/code/github/lightNovel/server/scripts/novel_processor/epub_parser.py", "Python", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 143
"/home/whx/文档/code/github/lightNovel/server/scripts/novel_processor/image_handler.py", "Python", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 99
"/home/whx/文档/code/github/lightNovel/server/scripts/requirements.txt", "pip requirements", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"Total", "-", 676, 353, 53, 2367, 6, 471, 1422, 71, 540, 6516, 11, 461, 3, 19, 5362, 75, 29, 238, 1906, 2123, 22702
